model,iteration,position,hypothesis_name,prev_best_name,rationale,oracle_prediction,prev_best_score,avg_param_distance,prior_result_words,has_numeric_score,has_feedback_reference,score_improvement_vs_prior_best,exploitation_score,n_params_changed,n_constructive_changes,n_destructive_changes,param_change_details,Mg_glutamate_mM_distance,K_glutamate_mM_distance,DTT_mM_distance,NTP_multiplier_distance,PEG_8000_percent_distance,temperature_C_distance,plasmid_concentration_nM_distance,curr_Mg_glutamate_mM,curr_K_glutamate_mM,curr_DTT_mM,curr_NTP_multiplier,curr_PEG_8000_percent,curr_temperature_C,curr_plasmid_concentration_nM,curr_energy_source,curr_extract_type,curr_chaperones,curr_reaction_mode,prev_Mg_glutamate_mM,prev_K_glutamate_mM,prev_DTT_mM,prev_NTP_multiplier,prev_PEG_8000_percent,prev_temperature_C,prev_plasmid_concentration_nM,prev_energy_source,prev_extract_type,prev_chaperones,prev_reaction_mode
grok-4.1-fast,17,0,KC6 None Chaperone 25C,KC6 Combined Mid Tune 25C,"Untried 'none' chaperones on record KC6/maltodextrin/semi-continuous/25C base (0.381) tests if added chaperones overload ATP/resources as seen in slight drops (combined max 0.367, GroEL 0.352, mid-tune 0.378), avoiding low wild-type/micro/37C/DnaK/batch (0.173-0.355) for potentially purer translation-focused productivity.",0.3013949506139756,0.37819261658241304,3.085714285714286,['avoid'],False,True,-0.07679766596843746,0.5714285714285714,7,4,3,"{'Mg_glutamate_mM': {'prev': 4.8, 'curr': 5.0, 'delta': 0.20000000000000018, 'constructive': True}, 'K_glutamate_mM': {'prev': 72.0, 'curr': 70.0, 'delta': -2.0, 'constructive': True}, 'DTT_mM': {'prev': 0.8, 'curr': 1.0, 'delta': 0.19999999999999996, 'constructive': True}, 'NTP_multiplier': {'prev': 2.5, 'curr': 2.4, 'delta': -0.10000000000000009, 'constructive': True}, 'PEG_8000_percent': {'prev': 2.5, 'curr': 3.0, 'delta': 0.5, 'constructive': False}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 7.5, 'curr': 8.0, 'delta': 0.5, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'none', 'prev_is_opt': True, 'curr_is_opt': False, 'string_changed': True, 'constructive': False}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,10.0,1.0,0.6000000000000001,2.0,5.0,2.0,5.0,70.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,none,semi-continuous,4.8,72.0,0.8,2.5,2.5,25.0,7.5,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,18,0,KC6 Combined HighK 25C,KC6 None Chaperone 25C,"Optimizing record KC6/combined/maltodextrin/25C/semi-continuous (0.381, 0.378 mid, 0.373 lowPEG) with higher K-glutamate near optimal 80, lower Mg/PEG/DTT for balanced osmolarity/Redox, mid-high NTP/plasmid avoids no-chaperone failure (0.301), max overload (0.367), GroEL drop (0.352), prior 30C/37C/micro/wild-type/DnaK/batch lows (0.173-0.355).",0.3789391087501673,0.3013949506139756,2.164285714285714,"['prior', 'avoid']",False,True,0.0775441581361917,0.42857142857142855,7,3,4,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 4.7, 'delta': -0.2999999999999998, 'constructive': False}, 'K_glutamate_mM': {'prev': 70.0, 'curr': 78.0, 'delta': 8.0, 'constructive': False}, 'DTT_mM': {'prev': 1.0, 'curr': 0.7, 'delta': -0.30000000000000004, 'constructive': False}, 'NTP_multiplier': {'prev': 2.4, 'curr': 2.55, 'delta': 0.1499999999999999, 'constructive': False}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 1.5, 'delta': -1.5, 'constructive': True}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 7.8, 'delta': -0.20000000000000018, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'none', 'curr': 'combined', 'prev_is_opt': False, 'curr_is_opt': True, 'string_changed': True, 'constructive': True}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.2999999999999998,2.0,0.7,0.4500000000000002,3.5,5.0,2.2,4.7,78.0,0.7,2.55,1.5,25.0,7.8,3-PGA + maltodextrin,KC6,combined,semi-continuous,5.0,70.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,none,semi-continuous
grok-4.1-fast,19,0,KC6 Combined ZeroDTT 25C,KC6 Combined HighK 25C,"Refining record KC6/combined/maltodextrin/25C/semi-continuous peaks (0.381, 0.379 highK, 0.378 mid, 0.373 lowPEG) by eliminating DTT for minimal redox interference, fine-tuned mid-high K/NTP/plasmid/low-mid PEG/Mg avoids no-chaperone drop (0.301), max overload (0.367), GroEL (0.352), prior 30C/37C/micro/wild-type/DnaK/batch lows (0.173-0.355).",0.3691101034064249,0.3789391087501673,2.185714285714286,"['prior', 'avoid']",False,True,-0.00982900534374237,0.16666666666666666,6,1,5,"{'Mg_glutamate_mM': {'prev': 4.7, 'curr': 4.6, 'delta': -0.10000000000000053, 'constructive': False}, 'K_glutamate_mM': {'prev': 78.0, 'curr': 76.0, 'delta': -2.0, 'constructive': True}, 'DTT_mM': {'prev': 0.7, 'curr': 0.0, 'delta': -0.7, 'constructive': False}, 'NTP_multiplier': {'prev': 2.55, 'curr': 2.7, 'delta': 0.15000000000000036, 'constructive': False}, 'PEG_8000_percent': {'prev': 1.5, 'curr': 2.2, 'delta': 0.7000000000000002, 'constructive': False}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 7.8, 'curr': 8.2, 'delta': 0.39999999999999947, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.4000000000000004,4.0,0.0,0.2999999999999998,2.8,5.0,1.8000000000000007,4.6,76.0,0.0,2.7,2.2,25.0,8.2,3-PGA + maltodextrin,KC6,combined,semi-continuous,4.7,78.0,0.7,2.55,1.5,25.0,7.8,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,20,0,KC6 Combined K75 DTT1 25C,KC6 Combined ZeroDTT 25C,"Merging record KC6/combined/maltodextrin/25C peak (0.381: K70 DTT1) with highK strength (0.379: K78) via K75 while retaining DTT1 and other optima avoids zeroDTT drop (0.369), no-chaperone (0.301), max overload (0.367), GroEL (0.352), prior 30C/37C/micro/wild-type/DnaK/batch lows (0.173-0.355) for ionic boost without redox compromise.",0.37868480759822154,0.3691101034064249,2.3714285714285714,"['prior', 'avoid']",False,True,0.009574704191796624,0.8333333333333334,6,5,1,"{'Mg_glutamate_mM': {'prev': 4.6, 'curr': 5.0, 'delta': 0.40000000000000036, 'constructive': True}, 'K_glutamate_mM': {'prev': 76.0, 'curr': 75.0, 'delta': -1.0, 'constructive': True}, 'DTT_mM': {'prev': 0.0, 'curr': 1.0, 'delta': 1.0, 'constructive': True}, 'NTP_multiplier': {'prev': 2.7, 'curr': 2.4, 'delta': -0.30000000000000027, 'constructive': True}, 'PEG_8000_percent': {'prev': 2.2, 'curr': 3.0, 'delta': 0.7999999999999998, 'constructive': False}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.2, 'curr': 8.0, 'delta': -0.1999999999999993, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,5.0,1.0,0.6000000000000001,2.0,5.0,2.0,5.0,75.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,combined,semi-continuous,4.6,76.0,0.0,2.7,2.2,25.0,8.2,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,21,0,KC6 Combined NTP High 25C,KC6 Combined K75 DTT1 25C,"Enhancing record KC6/combined/maltodextrin/25C/semi-continuous peaks (0.381 K70, 0.379 K75/K78) with higher NTP near max3, mid-high plasmid/K, low-mid DTT/PEG/Mg avoids zeroDTT drop (0.369), no-chaperone (0.301), max overload (0.367), GroEL (0.352), prior 30C/37C/micro/wild-type/DnaK/batch lows (0.173-0.355) for amplified energy without excess stress.",0.3710991949109883,0.37868480759822154,2.5,"['prior', 'avoid']",False,True,-0.007585612687233234,0.3333333333333333,6,2,4,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 4.9, 'delta': -0.09999999999999964, 'constructive': False}, 'K_glutamate_mM': {'prev': 75.0, 'curr': 73.0, 'delta': -2.0, 'constructive': True}, 'DTT_mM': {'prev': 1.0, 'curr': 0.5, 'delta': -0.5, 'constructive': False}, 'NTP_multiplier': {'prev': 2.4, 'curr': 2.8, 'delta': 0.3999999999999999, 'constructive': False}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 2.8, 'delta': -0.20000000000000018, 'constructive': True}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 8.5, 'delta': 0.5, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0999999999999996,7.0,0.5,0.20000000000000018,2.2,5.0,1.5,4.9,73.0,0.5,2.8,2.8,25.0,8.5,3-PGA + maltodextrin,KC6,combined,semi-continuous,5.0,75.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,22,0,KC6 Combined HighPlasmid 25C,KC6 Combined NTP High 25C,"Pushing untried higher plasmid near optimal 10 on blended record KC6/combined/maltodextrin/25C peaks (0.381 K70, 0.379 K75/K78) with slightly lowered NTP to avoid recent drop (0.371 NTP2.8), tuned mid K/PEG/DTT avoids zeroDTT (0.369), no-chaperone (0.301), max overload (0.367), prior 30C/37C/micro/wild-type/DnaK/batch lows (0.173-0.355).",0.38087025841036526,0.3710991949109883,2.342857142857143,"['prior', 'avoid']",False,True,0.009771063499376953,0.6666666666666666,6,4,2,"{'Mg_glutamate_mM': {'prev': 4.9, 'curr': 5.0, 'delta': 0.09999999999999964, 'constructive': True}, 'K_glutamate_mM': {'prev': 73.0, 'curr': 74.0, 'delta': 1.0, 'constructive': False}, 'DTT_mM': {'prev': 0.5, 'curr': 0.9, 'delta': 0.4, 'constructive': True}, 'NTP_multiplier': {'prev': 2.8, 'curr': 2.3, 'delta': -0.5, 'constructive': True}, 'PEG_8000_percent': {'prev': 2.8, 'curr': 2.7, 'delta': -0.09999999999999964, 'constructive': True}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.5, 'curr': 9.5, 'delta': 1.0, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,6.0,0.9,0.7000000000000002,2.3,5.0,0.5,5.0,74.0,0.9,2.3,2.7,25.0,9.5,3-PGA + maltodextrin,KC6,combined,semi-continuous,4.9,73.0,0.5,2.8,2.8,25.0,8.5,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,23,0,KC6 Combined Blend 25C,KC6 Combined HighPlasmid 25C,"Blending parameters from dual record KC6/combined/maltodextrin/25C/semi-continuous peaks (0.381 K70/plasmid8 & 0.381 K74/plasmid9.5) with averaged K/plasmid/PEG/NTP avoids minor drops (NTP2.8 0.371, zeroDTT 0.369, highK 0.379 plateau), no-chaperone (0.301), GroEL (0.352), prior 30C/37C/micro/wild-type/DnaK/batch lows (0.173-0.355) for synergistic optimization.",0.38076457047917667,0.38087025841036526,2.757142857142857,"['prior', 'avoid']",False,True,-0.00010568793118859166,0.6,5,3,2,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 5.0, 'delta': 0.0, 'constructive': None}, 'K_glutamate_mM': {'prev': 74.0, 'curr': 72.0, 'delta': -2.0, 'constructive': True}, 'DTT_mM': {'prev': 0.9, 'curr': 1.0, 'delta': 0.09999999999999998, 'constructive': True}, 'NTP_multiplier': {'prev': 2.3, 'curr': 2.4, 'delta': 0.10000000000000009, 'constructive': False}, 'PEG_8000_percent': {'prev': 2.7, 'curr': 2.8, 'delta': 0.09999999999999964, 'constructive': False}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 9.5, 'curr': 8.5, 'delta': -1.0, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,8.0,1.0,0.6000000000000001,2.2,5.0,1.5,5.0,72.0,1.0,2.4,2.8,25.0,8.5,3-PGA + maltodextrin,KC6,combined,semi-continuous,5.0,74.0,0.9,2.3,2.7,25.0,9.5,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,24,0,KC6 Combined Maltose 25C,KC6 Combined Blend 25C,"Untried KC6/combined/maltose/semi-continuous at record 25C leverages maltodextrin peaks (0.381 multiple) and prior maltose viability (0.355 at 30C, 0.310 at 37C improved by temp), avoids no-chaperone (0.301), zeroDTT/NTP-high drops (0.369/0.371), GroEL (0.352), prior 30C/37C/micro/wild-type/DnaK/batch lows (0.173-0.355) for optimal sugar synergy.",0.37997650272654754,0.38076457047917667,2.8000000000000003,"['prior', 'avoid']",False,True,-0.0007880677526291291,0.5,2,1,1,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 5.0, 'delta': 0.0, 'constructive': None}, 'K_glutamate_mM': {'prev': 72.0, 'curr': 72.0, 'delta': 0.0, 'constructive': None}, 'DTT_mM': {'prev': 1.0, 'curr': 1.0, 'delta': 0.0, 'constructive': None}, 'NTP_multiplier': {'prev': 2.4, 'curr': 2.4, 'delta': 0.0, 'constructive': None}, 'PEG_8000_percent': {'prev': 2.8, 'curr': 3.0, 'delta': 0.20000000000000018, 'constructive': False}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.5, 'curr': 8.0, 'delta': -0.5, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltose', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': True, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,8.0,1.0,0.6000000000000001,2.0,5.0,2.0,5.0,72.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltose,KC6,combined,semi-continuous,5.0,72.0,1.0,2.4,2.8,25.0,8.5,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,25,0,KC6 DnaK Maltodextrin 25C,KC6 Combined Maltose 25C,"Untried KC6/DnaK/semi-continuous/maltodextrin/25C applies record combined/25C peaks (0.381 multiple) selectively with stress-response DnaK only to avoid potential Gro/DnaK overload in combined (plateau 0.379-0.381), leverages prior DnaK viability while dodging low batch/3PGA (0.200), wildtype (0.296), no-chaperone (0.301), 30C/37C/micro lows (0.173-0.355).",0.3514388270782836,0.37997650272654754,2.8000000000000003,"['prior', 'avoid']",False,True,-0.028537675648263927,0.0,1,0,1,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 5.0, 'delta': 0.0, 'constructive': None}, 'K_glutamate_mM': {'prev': 72.0, 'curr': 72.0, 'delta': 0.0, 'constructive': None}, 'DTT_mM': {'prev': 1.0, 'curr': 1.0, 'delta': 0.0, 'constructive': None}, 'NTP_multiplier': {'prev': 2.4, 'curr': 2.4, 'delta': 0.0, 'constructive': None}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 3.0, 'delta': 0.0, 'constructive': None}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 8.0, 'delta': 0.0, 'constructive': None}, 'energy_source': {'prev': '3-PGA + maltose', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': True, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'DnaK/DnaJ/GrpE', 'prev_is_opt': True, 'curr_is_opt': False, 'string_changed': True, 'constructive': False}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,8.0,1.0,0.6000000000000001,2.0,5.0,2.0,5.0,72.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,DnaK/DnaJ/GrpE,semi-continuous,5.0,72.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltose,KC6,combined,semi-continuous
grok-4.1-fast,26,0,Wildtype Combined 25C Semi,KC6 DnaK Maltodextrin 25C,"Untried wild-type at peak KC6/combined/maltodextrin/semi-continuous/25C parameters (0.381 multiple) tests if wild-type gains from 25C stability boost like KC6 did over 30C/37C, avoiding its prior high-temp/micro/maltose lows (0.173/0.296), DnaK-only recent drop (0.351), no-chaperone (0.301).",0.33634897199849406,0.3514388270782836,3.085714285714286,"['prior', 'avoid']",False,True,-0.01508985507978955,0.6666666666666666,3,2,1,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 5.0, 'delta': 0.0, 'constructive': None}, 'K_glutamate_mM': {'prev': 72.0, 'curr': 70.0, 'delta': -2.0, 'constructive': True}, 'DTT_mM': {'prev': 1.0, 'curr': 1.0, 'delta': 0.0, 'constructive': None}, 'NTP_multiplier': {'prev': 2.4, 'curr': 2.4, 'delta': 0.0, 'constructive': None}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 3.0, 'delta': 0.0, 'constructive': None}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 8.0, 'delta': 0.0, 'constructive': None}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'wild-type', 'prev_is_opt': True, 'curr_is_opt': False, 'string_changed': True, 'constructive': False}, 'chaperones': {'prev': 'DnaK/DnaJ/GrpE', 'curr': 'combined', 'prev_is_opt': False, 'curr_is_opt': True, 'string_changed': True, 'constructive': True}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,10.0,1.0,0.6000000000000001,2.0,5.0,2.0,5.0,70.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,wild-type,combined,semi-continuous,5.0,72.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,DnaK/DnaJ/GrpE,semi-continuous
grok-4.1-fast,27,0,KC6 Combined LowMg 25C,Wildtype Combined 25C Semi,"Lowering Mg to untried sub-4.5 range on multiple record KC6/combined/maltodextrin/25C/semi-continuous peaks (0.381) builds on lowMg trends (4.5=0.373, 4.8=0.378) to reduce potential divalent inhibition, avoids recent wild-type (0.336), DnaK (0.351), no-chaperone (0.301), plateau tweaks (0.379-0.381), prior 30C/37C/micro/batch lows (0.173-0.355).",0.3666396099878158,0.33634897199849406,2.914285714285714,"['prior', 'avoid']",False,True,0.030290637989321745,0.3333333333333333,3,1,2,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 4.2, 'delta': -0.7999999999999998, 'constructive': False}, 'K_glutamate_mM': {'prev': 70.0, 'curr': 72.0, 'delta': 2.0, 'constructive': False}, 'DTT_mM': {'prev': 1.0, 'curr': 1.0, 'delta': 0.0, 'constructive': None}, 'NTP_multiplier': {'prev': 2.4, 'curr': 2.4, 'delta': 0.0, 'constructive': None}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 3.0, 'delta': 0.0, 'constructive': None}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 8.0, 'delta': 0.0, 'constructive': None}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'wild-type', 'curr': 'KC6', 'prev_is_opt': False, 'curr_is_opt': True, 'string_changed': True, 'constructive': True}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.7999999999999998,8.0,1.0,0.6000000000000001,2.0,5.0,2.0,4.2,72.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,combined,semi-continuous,5.0,70.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,wild-type,combined,semi-continuous
grok-4.1-fast,28,0,KC6 Combined HighMg 25C,KC6 Combined LowMg 25C,"Elevating Mg to untried 5.5 upper optimal on multiple record KC6/combined/maltodextrin/25C/semi-continuous peaks (0.381) counters recent low-Mg drop (4.2=0.367), wild-type (0.336), DnaK (0.351), no-chaperone (0.301), zeroDTT/NTP-high tweaks (0.369/0.371), prior 30C/37C/micro/batch lows (0.173-0.355) for enhanced cofactor availability and translation boost.",0.3891731907738055,0.3666396099878158,3.0142857142857147,['prior'],False,True,0.022533580785989715,1.0,2,2,0,"{'Mg_glutamate_mM': {'prev': 4.2, 'curr': 5.5, 'delta': 1.2999999999999998, 'constructive': True}, 'K_glutamate_mM': {'prev': 72.0, 'curr': 70.0, 'delta': -2.0, 'constructive': True}, 'DTT_mM': {'prev': 1.0, 'curr': 1.0, 'delta': 0.0, 'constructive': None}, 'NTP_multiplier': {'prev': 2.4, 'curr': 2.4, 'delta': 0.0, 'constructive': None}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 3.0, 'delta': 0.0, 'constructive': None}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 8.0, 'delta': 0.0, 'constructive': None}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",0.5,10.0,1.0,0.6000000000000001,2.0,5.0,2.0,5.5,70.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,combined,semi-continuous,4.2,72.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,combined,semi-continuous
